neuroticism,performance,job,salary
2.3340815005835918,34.348033337879265,manager,106630.94836518145
1.765473935386518,41.997276022511656,technical,110242.52037807493
4.4476509061581,68.24183505455467,technical,117328.14413663748
3.3361394130898714,51.70341392156315,technical,111838.62629711257
4.434482541196834,71.39928548894231,technical,113374.38692571831
2.757810838792618,43.80850653559418,technical,101357.58132492086
2.8436415486779056,69.59751961718,manager,126335.81507715004
2.4519736805819115,50.29198009725634,manager,120399.9242277708
2.1677592938074635,34.03046740214814,manager,109506.31830644312
3.8236915455534737,45.49196703026446,manager,108502.74857817404
2.5442875154511393,39.818140170618356,technical,103233.33789841796
3.5199981005408967,36.56915956562715,manager,104620.90386173382
3.461632524868276,46.16263325374629,manager,113918.27044070413
3.2763976579150933,44.49461843669096,technical,107418.51616347765
2.1960908614439183,42.72652146452075,technical,101295.69342139438
1.336430112582391,56.100941315020705,technical,119181.9217658166
3.7566055371808655,53.13264875142757,manager,119611.41138855657
3.7940295488771487,80.29354859112945,technical,116067.52063541062
4.745284773343141,14.209341329010911,manager,88257.7552611546
2.809499759871921,38.59324578482534,manager,118343.64180190263
3.309647662734995,51.194525185257255,technical,112907.95748797138
2.8354833771417653,33.46697571442127,technical,94352.17506136118
2.4063820518874084,44.10880900198704,technical,99788.37592136298
2.7883549614651324,3.5607697177562727,technical,86090.17710034976
3.1684077669745885,53.265849481135184,manager,110636.07140517993
1.8054002877210007,64.03422991952392,manager,120830.71178224692
4.127540805564294,86.10813481745262,technical,119899.52162924773
3.2182593382574587,25.134513457246822,manager,101597.45658765823
3.1034159392366236,41.19059594985311,manager,107672.92099181285
2.1449611385269867,57.191254542529784,technical,118661.21351611588
5.589340240943915,51.428162035546045,technical,96952.64418278847
4.5726647150822375,46.198722739731025,technical,108932.38051148225
3.9496270900656594,65.99803103425751,manager,126577.22000665036
3.5813758628457704,48.10015331038892,manager,113806.79513762961
3.2941552375273706,39.81222117762425,manager,116460.65773121356
3.1283833709879905,51.253468803485724,technical,107268.38451960165
4.718849484569031,48.03429696954559,manager,109399.60854255714
2.2178775679845053,44.603022149498415,technical,111717.31817399072
3.9021318028601466,52.45591047140675,technical,106210.3863400453
4.7171477188682305,61.08912394193894,technical,104643.31958458867
2.35059116125279,51.719470939605614,manager,113817.36627223228
2.644662774748816,53.7155398887534,manager,120477.62399197037
3.5095141470290945,58.667311009763345,manager,119482.87288935522
2.5826918236519987,60.99822798658875,manager,125391.03934904764
2.3029905238842074,79.03910170627961,technical,127552.20305370208
2.6536337735568054,44.76410548501775,technical,109136.37358980095
4.636409786557132,50.556640343989436,technical,105383.9682147532
3.787773198510642,37.12439947559925,technical,99747.44227523981
4.226126160512398,70.50445832229244,technical,114440.75621913877
3.4349584779684066,45.579143326080924,manager,108668.92393521947
2.8317035878769614,37.215654963322685,technical,105309.6646514829
3.879925636784953,40.309575716201046,technical,106647.21484288144
0.9750612531001432,29.744900346539094,manager,108063.07789478367
4.3887566794228885,73.51404295027307,technical,123763.87866365514
3.1789109655216583,49.587665146621596,technical,101813.36422216716
2.3316839857612357,53.89736617775321,manager,126254.12213531396
3.3425398300369413,40.41363917926053,manager,104762.20190182395
3.0392546380659065,35.121055524024094,technical,105477.66483752275
4.000600759929304,38.20439108632453,manager,109796.38115893085
3.5839760028142487,62.22381860334266,technical,115640.10478375579
2.5946982388309925,36.911280331276174,technical,101401.0454670554
4.704866099194999,55.728220717656185,technical,97670.23155694011
2.2189592568722243,45.0266335134825,technical,106632.92248751281
2.393817076997851,44.22692578617667,technical,101735.4529330569
3.01071152715409,59.767430567119284,manager,123393.25733332806
2.672577110147939,61.52514600988495,manager,122926.14087723641
1.721656616512493,56.709424103800295,technical,108499.22498798903
2.717156095546412,61.66558617123321,manager,127963.64283236439
2.500305669449232,69.39851601226111,manager,128272.03750671503
2.385380228936289,35.25551731278104,technical,102645.30629086142
3.519689782286261,54.86335273178961,technical,115480.42223733872
2.2840013691120884,31.50734328928589,manager,100932.16822033015
4.007887360699497,69.13379047310308,technical,108460.64349677422
3.2168630910010125,27.870880568466006,technical,89362.60963214922
3.7487917953762473,47.14390232644053,manager,111663.00889569122
4.140587927027732,85.67117072303652,manager,131451.69271991236
1.9284836301002684,46.712886845519115,technical,108275.60316096278
1.7024240162974649,34.614620752538684,technical,101693.68314680365
4.085645199810185,56.68165722812532,technical,116781.5734382254
2.955201378796091,39.878839046287716,technical,101220.28047254641
2.7541132490256754,63.26780731094117,manager,125923.1693076998
4.5336460422154365,35.571249698808586,technical,105067.16585045986
1.893544189545604,49.80881300231294,manager,118904.02665028161
5.259965923114563,49.79304045145953,technical,103545.14114039112
3.176923486068572,45.49542339841186,manager,111713.37743466205
2.65561290446831,36.415014234578464,manager,105458.60354292364
4.579128028541585,40.838870656068075,manager,110897.91440245774
2.9855470194473925,39.273431627218045,manager,111930.76871345434
2.3977741717941665,39.135039852953796,technical,103826.67472893116
3.5277669884402743,68.34849980450407,technical,121503.68922090234
3.643450393891701,25.41315941424393,manager,109604.9757405929
1.7370601441546103,49.6541865348285,manager,119948.92839005971
2.7696043731000985,50.280200090879234,manager,113902.77318978151
1.751063315864193,45.99037534563963,technical,106483.20203271798
3.137336319965756,55.035211045192966,technical,112068.01150637094
3.310860890038509,53.43675558775834,manager,114121.5659292225
2.6849193097802826,49.863406494910315,manager,111491.36434581473
2.4119150245171084,71.90425750398464,manager,122936.38762190613
2.4133960505200003,59.794357596081845,manager,118194.94194690941
3.1405766486692386,31.473709631631213,manager,98994.34820039234
3.29817287272581,43.164243883244716,manager,111500.5526753289
5.021854795091789,43.140204961858956,manager,110078.66847056348
1.2692758288194432,49.64760854520957,manager,119033.74203686201
2.703870436386936,41.49886853797987,technical,102883.3410647817
2.861830641497061,25.61026498773021,technical,99468.03891265219
5.309780331614017,57.7978630915784,technical,114974.45542045814
2.859056990385136,52.04803331835961,manager,110165.9545900747
4.030923969307627,75.12757280875958,technical,109051.5658427925
0.8776174553097236,45.9625276063395,technical,111776.5908151181
3.3787346529161764,62.46242190841788,manager,127581.60249814558
3.0323453745698603,57.580319039813105,manager,125420.96076633985
3.5693102320857983,54.55651346462426,technical,107748.57373601665
3.735044118285328,45.86831960433548,manager,119600.96703237647
2.89451186518958,52.077468223820325,manager,116714.3797677872
3.554080453137092,68.21737013617073,manager,128895.31298470066
3.7554447857652695,36.994751411228265,manager,106031.86113783665
3.1083953004307574,69.5869824277874,manager,128467.8380872314
1.0606421171314753,23.492406049880465,technical,103030.03784380894
3.2615642862053686,44.24402707685368,manager,105933.30038715735
1.5657257232530581,47.420188266803464,technical,114732.41523524185
1.0850231801484718,61.37308627179715,manager,127907.14703854936
2.028376583666136,46.85696534118365,manager,114800.15657080639
3.5705097358643783,73.30083730599353,technical,126145.80199676217
3.865315219804857,57.35752862446493,technical,121379.525061321
2.9535094704347475,52.23041137322691,technical,104616.25431694835
2.6839864304155268,22.201688907503023,technical,100499.91233477442
2.210350858755729,31.837069881178547,technical,96880.26766206724
2.40005470903777,55.63372706985344,manager,119075.26785610593
3.3210931974062534,62.62365713638069,technical,114875.09680258666
2.6065447737931136,49.408625846293965,technical,112326.23504022832
3.3787119555291816,59.764637570639934,technical,112126.27600069829
3.4778940253080983,38.476645976431854,manager,109997.37995253978
4.340442976830512,68.49565772021867,manager,126008.65878367606
2.672282531961371,44.85647867041453,technical,107852.27589481654
3.853206259590233,49.90909266943046,technical,110822.9730496898
3.26912334013122,42.97209953971439,manager,112581.99468645532
2.626387561621226,63.916452168379024,manager,118591.42685651233
4.1640407542595765,45.91277888553343,manager,111113.14595889051
3.3888985702907903,66.6270105364892,technical,110279.02590384682
3.737672513943586,44.22369165388706,manager,108828.62170105072
5.056028907153499,67.20550810865474,technical,109146.18405103707
2.3729902877996936,23.130323767697462,technical,90298.3792978745
3.1225314625799285,57.328436324019144,technical,110307.7957228465
1.7747261272936594,68.99302054046372,manager,130416.48079908712
4.3303379663406165,74.66250646481556,technical,120230.82307340765
1.9716530037264093,53.932630377751764,manager,119002.74375370759
0.9874737435526226,32.413856500964435,technical,104903.71840150103
5.063911260154552,55.58586021279479,manager,113018.63723174288
3.3629702343500094,76.67068554211342,manager,130390.91416527744
2.2174461965717662,34.830195477773145,technical,104391.60659859957
1.6102970136989634,47.937977392528346,technical,103309.44938101117
1.2271333005464429,36.015805123564775,technical,100668.0196873208
2.920954699372768,37.23277592682344,technical,102670.94140791774
3.828991009315344,61.87654694761957,manager,121250.35295217935
3.2428931376812216,63.43460571909234,technical,111086.79133658638
4.564145439891757,34.556435733311936,manager,109500.59117306607
4.178572629242218,64.75193756360355,technical,114471.39120190227
5.720196401904949,34.21277362811821,technical,92390.3502000294
3.8552134881187055,56.33807787607448,manager,113135.67141265249
4.223856797036192,43.91145834997704,manager,107610.41117808045
3.3467744882381187,58.03329432571999,manager,119511.16296677376
3.2021225824700643,48.91032269347892,manager,114546.15968956807
4.201004541431541,54.4649489824023,technical,107602.38063404779
2.30824648688818,57.0174355898324,manager,115888.24371662723
2.597496315205155,54.58695590911581,manager,121671.01879234219
2.3038846503918657,52.993377830360956,manager,117855.66269912779
3.1376783139010818,58.03492209330568,manager,121802.91301639847
2.915694652479888,46.61538836831701,technical,110453.76336507138
2.160074819651436,51.61113939044497,manager,116938.00537496095
2.2207320755938644,69.40973104743736,manager,119629.5372137186
4.651507342830953,59.499101068924176,technical,107844.45369427903
2.573342988122561,61.695274790405605,manager,131567.38932052147
3.9850713181163453,55.27866041794194,technical,115361.23725727126
2.9135881231656957,65.98278272173371,technical,123560.64990705272
4.545724183275137,55.844113522111776,technical,101043.34562176836
3.040250383090429,42.87414863483,technical,98060.85173213044
3.5601253414510765,41.589863892123695,manager,105745.8874976581
2.584552154297129,64.94883342651539,manager,130288.83959635947
3.8818627962421473,26.590758157839122,manager,99757.14432445138
2.116677307331863,15.33397782033191,manager,101979.16458878347
3.7974654252396203,51.267869038802345,technical,108773.90878582715
4.369045434385274,42.95076073814748,manager,109043.52941868841
0.5632561497253001,39.62278228758719,technical,107119.55233419385
4.144516430737658,68.24031587705713,technical,112956.75926633432
2.6708251135290726,72.97137594483445,technical,129627.74607787022
1.4874285009756876,47.529465657198884,technical,113696.90322570736
2.1747841962288725,28.032747120337614,technical,97686.14612331815
3.25416885680905,64.26016815566153,technical,116312.83014079634
4.0144005133009575,29.32392389355373,manager,106699.64031940911
2.8803735509599115,51.16039686827976,manager,113457.25664662744
1.2294941114529363,55.25973729136624,technical,116265.59215907859
3.549113270801419,57.288877880169935,technical,107918.85662223934
3.7866576369692497,42.39916069384597,manager,102398.06420642292
3.2269971167688856,42.27762593147595,technical,113220.43895207392
2.979753758088464,34.51590341523781,technical,102005.0815194171
2.597271526949552,52.51315461568469,manager,114702.70134885453
0.43103255919781297,34.763659212843635,technical,99996.3657411019
2.90920346888212,57.47153239128932,manager,121424.12939063046
2.935299009275628,41.70712084749361,technical,114791.4474602988
2.2440271403000764,61.98389954802521,technical,111778.41742127422
2.344589001604461,35.950245120101535,manager,111850.13327916342
3.6841483501090098,56.66786151823534,manager,121529.79560757944
5.320146771917316,64.9150752932481,technical,106516.28327879973
2.74223533090186,42.56723898321539,technical,103972.72693110234
3.2391895979022003,58.33406370743378,technical,111882.72655975967
4.127721356007289,42.77279364023929,technical,106406.61887936782
2.69901980078079,61.714128412464,manager,126665.93037579769
2.810558001780154,47.076023769735066,technical,110664.538623059
3.2383582739739643,63.92706821364213,technical,112637.4048930447
3.4307522649027797,48.710418435751826,manager,118144.84327136172
3.6571054643649568,59.354399029957854,technical,105524.1478345462
4.4391394942066915,62.41185709251998,technical,116888.45921600529
3.983982259546013,54.05047534138946,technical,107796.33795432135
2.007475845459194,31.685056722605484,technical,112709.59801323552
3.384218259121821,53.341506233224344,technical,102686.11391646464
2.321264188414316,32.95769028650361,technical,102212.9892065976
3.0305291790391027,55.07579658449399,technical,104493.89842680765
1.7658650630150754,39.30002632727839,technical,98273.66882433392
2.1753328165874004,17.42707604820982,technical,95087.66375435036
5.165898185808612,43.224239790244724,manager,109007.9184232618
1.4625702076284604,14.00619206795264,technical,102037.78560888335
2.336277118494946,32.025208674103126,technical,94672.09459036458
3.211214668420186,49.56841220530959,technical,107762.09269859018
2.848083058012598,33.550986422122996,manager,101928.98342072415
2.21905724559691,56.85121577253865,manager,115724.44140455601
2.5569405143466044,48.960295527272606,manager,110324.60467752024
4.466932962576499,71.03868403462968,technical,107600.58647811368
2.9005786471435906,23.697232096298784,manager,108743.45493247901
2.9593030185811617,51.522942655685384,manager,117328.79699666964
2.2437230739752505,30.602992702951358,technical,100535.10735219214
3.504784141068743,29.071934513607054,manager,91912.84391662075
3.6652979905419625,57.04125522957806,manager,127350.02419486915
3.3236721066213595,41.549982771843815,technical,103745.7876524917
2.4687373265918358,58.85778522227292,manager,123609.22989822549
2.651705385821144,53.934192614930886,manager,116833.41317955963
4.249520556995448,40.72942177539025,manager,112639.49339439151
1.7913512786238848,38.331452361324665,manager,107489.53993912063
1.7253222606153338,46.107879093738134,technical,109611.12571589017
3.5620466668228614,39.6744200266912,manager,111071.04882987085
3.90908238659822,46.93029213368018,manager,108411.8571350467
2.4191573867882954,11.78519520647928,technical,93978.2449054217
2.0522961301725564,46.00421673282564,technical,102378.03958439123
4.407313138029865,63.746889747552366,manager,118224.51842598763
4.872198926401642,51.362052091051744,technical,109605.62201562166
3.6306584168543727,84.71776118845568,technical,126870.43640049524
2.625228609802749,49.99301380752825,manager,120188.16319380514
3.10455209949732,29.44601976191116,manager,102152.24060469345
3.4805040445127498,25.93359117591666,manager,100736.68561515154
3.698645402884224,60.62833213377896,manager,115562.27463389751
2.1807407155476395,45.546249978089975,manager,118863.03627258833
3.4153679279340228,28.395245296106552,manager,97905.79350080325
2.135089467600785,51.552079813078834,manager,116350.84577668502
1.772574518739822,27.316169361883397,manager,113215.22325782647
2.2007026303931414,46.767349490335064,technical,113501.13179005208
4.615321878429088,48.42331457747614,technical,110494.13737080681
3.2591182836770294,42.43863183020094,manager,111751.55658628493
4.041219687687093,53.439899019958446,technical,111444.57580800513
3.659814574837956,58.2385912251786,technical,113718.12824157004
3.3092461393863988,43.617123238074726,manager,113475.96406399083
2.86146244603606,65.49014509260203,technical,117658.57474439274
4.156488553074913,47.55365701475529,manager,105669.58451016073
2.450551493064657,43.075699064179446,manager,111967.3864190222
2.5543651361023727,44.55196070768259,technical,107810.4270380637
4.927951624966537,88.3925386620777,technical,132184.25381918548
2.8169666367583144,59.50470267059863,manager,118594.18015153272
3.4493373669700835,17.344669677791135,manager,96536.86925000821
3.9173407498086608,28.707025418724214,technical,94581.98114568967
1.667369616174165,39.231249562342384,technical,100983.40941130572
3.2970735189685607,66.11790600883546,technical,116718.11461872842
1.8813050200699424,53.301918450788925,manager,119885.0821458084
3.3373175094701297,42.982870667884754,manager,108908.9126170752
4.234704180430826,62.816699512880895,technical,115211.20883005345
2.7522351764987247,55.332475682006596,manager,125685.96700019123
4.108286634383896,51.58711117946644,technical,104179.01687865963
5.115703798240624,52.5414599762557,technical,109171.95859319315
2.3457001691025727,41.50731416170757,technical,104948.39054728425
3.6595044299792616,51.3340870322021,manager,113503.28317340634
0.3193648612812057,21.83532399052543,technical,104088.96231390571
3.3153155101340492,28.40222408021704,manager,98789.50470966713
3.7713073699828015,70.38038350878568,technical,123758.61501688554
4.697824395385981,82.61977459346781,technical,119070.24127005979
1.3277486804109422,50.060296867620366,manager,110605.57871779453
3.959007518921656,71.39997098851651,manager,129294.27886688814
2.940571383782128,57.16815820508352,technical,112787.86706636107
2.735072899584397,32.20694413416156,manager,100664.41469877391
1.5265658767768224,33.95912404277972,manager,118088.3835511129
4.34544774815629,53.73684966468376,technical,107576.09762371003
4.655536277209976,47.00431134962283,manager,112609.65867458138
2.6954648089252924,52.18075058834576,manager,115290.37816880856
3.9283596942879737,37.438835841056616,technical,102268.08563963234
5.046391008072639,45.086024346750385,manager,110887.87624037702
1.7299818854351752,59.63893377239332,manager,129128.73776970868
4.723150411118295,68.99395716504814,technical,121811.63190025401
3.0283033550465017,14.525527319445288,manager,93453.4881075528
4.370601345285921,63.90651733897703,technical,110026.7911878668
1.8231303144858968,44.95125365785525,technical,105392.12819998909
2.4291657065658687,20.606383503395726,technical,91765.10623860294
3.3840537226901715,67.30981090684757,technical,109973.55518993885
2.514719251594041,70.62050984213094,manager,133303.93609464556
3.1479729313028466,57.23494870013816,technical,114083.244179631
2.8278001703904665,55.35981312072561,manager,114049.14986311554
5.014467867505063,44.6404853448322,manager,107079.1347940026
3.5307048402262917,55.31796598825842,technical,109331.22605728151
4.568445686100309,50.154121011669645,technical,105703.65544613996
4.213054645326755,37.580436231199435,manager,109256.67632128847
3.0347823726212386,65.05878365904553,technical,108593.93021272022
3.170883146908776,34.1631163218609,manager,111741.30746564578
5.587457571775175,66.34527394435786,manager,119073.02597100342
3.3650957824297767,42.531452215446095,technical,95568.01792632007
1.479834435129515,36.70027236411439,manager,110811.55074059975
5.123442133325356,43.39167814131749,manager,100908.12500715879
3.3259150702553675,53.498713573153246,technical,99582.28567739259
1.4696087658838983,19.632625855326303,technical,99544.82214997322
2.3443277808766148,38.70423092357219,technical,104863.43088140486
2.8967320690313576,24.34420679931625,manager,101434.22131745404
2.3845791561737224,50.203315660244606,technical,111303.3247475632
3.0420482502103106,65.6924793213552,manager,117468.97172613471
3.896132545553325,32.26209097237259,manager,104961.63511074909
3.388597618271315,55.710427094731166,technical,105149.30289698734
1.9671198016872702,38.9678608165882,technical,108804.65960337533
3.4296004551740475,63.66006569955756,technical,113617.13084380218
2.1496838108552057,20.723572628303497,technical,96189.78289056625
5.001403238720582,53.610339763139756,technical,109704.18902839808
2.9004894198005147,46.44737279181231,technical,96765.1881033774
4.089338379682058,52.0969348593466,technical,105962.45194560086
1.6513603525504907,22.156304909271704,manager,105679.75398846623
3.854052314011808,42.647756133608056,manager,112955.49120369666
3.6023576096931054,69.40027704833795,technical,120184.57353471177
2.276841902382857,32.840836146285405,technical,102909.32834414735
5.350856448572337,62.08300939647946,technical,108969.01459877624
5.344409970276804,70.54050488002912,technical,109694.67703583682
3.7548614794572073,52.15063553119649,technical,113763.1377404163
3.4854889161675917,37.14152547768933,manager,105782.47768730985
1.9041212039202895,42.2389644098864,technical,106580.20213609209
3.423638052213554,40.16881427843013,manager,116516.58262363408
3.4577069975385366,73.24290892209345,technical,117629.7407769138
2.6469204973395226,40.00475503228529,technical,103148.53304184902
1.6385768259924471,61.274944098315885,manager,117312.86493918452
1.7708049197911184,40.449376964414455,technical,113175.55571116865
1.2891695882037253,34.55643642403918,manager,102498.69569571955
1.7657096600837665,71.6644409478711,manager,121505.74395747068
1.2496516572093848,31.57072839440379,technical,104913.22986423236
3.0480132608439208,71.27999897523816,manager,124833.93772819024
3.828224170384632,42.86822636117372,manager,111949.76240249489
3.912188144432416,59.746946362290004,manager,119700.18058449424
2.4054286958078888,45.05899033864909,manager,112487.45544037325
3.70538823054471,50.75588818924817,technical,114351.13661275619
2.223425718484232,59.180768347583715,technical,106359.90404148944
2.2942212066956804,60.28440552030225,manager,120156.44561585439
4.3716080985108015,64.2060835753907,technical,112834.53086614049
3.4388710789854744,55.50251779896214,technical,104280.66350678197
3.2077535520058067,54.57157358228825,technical,106745.69275057323
3.417426320417948,53.30874729751482,manager,124826.6528838748
0.974069579010184,37.730545641911654,technical,103977.92772938705
3.7215042286798616,57.52035226941514,technical,114090.01617842156
3.5804911767626293,50.805786216846116,technical,110188.24043791271
3.284869273752866,31.760096147513284,manager,100605.01101670472
3.7320886559154123,54.918459829039975,technical,104787.93272628603
1.1628179157678458,37.36661516878357,technical,111358.18224127303
1.343120142080387,59.792707684008896,technical,115963.18729438199
3.4644409266531877,45.42875470343984,manager,115679.6200821829
3.988528898118493,33.60801775124135,manager,109497.61590859882
2.6683364923012327,46.59093380711804,technical,121613.30351738443
4.469866820700714,62.493893274654866,technical,112958.56673952311
2.0225741210962984,47.464871313861686,manager,116271.25251257044
3.7746770155731935,58.765673001909335,technical,107444.28577638684
3.6629543936101694,58.521108775084144,manager,116655.26728535257
2.3140027237593115,27.98819173216793,technical,97869.68294514604
1.6767110813326183,23.774606749545544,technical,96259.99098295526
4.703534178982183,65.097555014923,technical,115522.42029200851
3.721127242123436,57.781429002825796,technical,111953.56311280167
3.4986178485919157,52.102329138203814,manager,114895.62552974952
4.612609090797541,43.4133053034278,technical,106221.11525671778
3.1550050448526514,35.48099085352053,technical,110855.51604991825
2.465123009456449,35.17442375132173,technical,110574.1759593123
2.7326089565232783,69.82063503631923,manager,125455.10669725359
2.5568024010001613,53.264774016590074,manager,113343.20325977876
4.630242735695749,35.61230807215894,manager,107735.84837684761
7.0,89.3363261659052,technical,120967.93642746488
2.347690046960932,37.10793128923899,technical,101105.77457124853
2.9307130791549487,52.416241630371225,manager,121698.55003554604
4.242821713873804,65.94608969029814,technical,114704.85861651915
3.698807976143121,44.1312518317328,technical,105193.69967442901
3.055472093397315,45.60683579275773,manager,122193.82172510352
1.3798977907283438,41.42778046977104,technical,105622.46619318456
4.317008593198567,75.85631504216241,manager,125536.46383262602
3.695212535783516,59.31566621616556,technical,107724.39034088644
4.823436878537222,37.43630882473585,technical,98859.68460929998
2.11846511944852,47.377817528684,manager,108827.99836935953
1.899761564693565,32.39771080084272,technical,98773.75330441783
3.56821806986296,59.86370418631983,technical,109954.08155170991
2.047068744020013,43.007676242606266,manager,117489.67612893373
4.02301792643305,46.064000770822,manager,106685.98144217383
1.9037900599525095,50.794933799672,manager,115332.06777714883
3.6225439889497086,82.86937147793492,technical,131913.0730742694
1.6751742760260573,53.5849566509167,manager,119348.51358810061
1.3177982860095336,43.63999385533256,manager,114231.47521506774
1.5585806119168677,56.79010508473402,manager,131388.91014583106
3.6229987514290585,43.50565276512828,manager,114677.87072271861
3.7228518494805165,36.35173549422711,manager,95051.66802217888
2.747628436660338,30.091416235169376,manager,104557.04344544031
3.654468151209225,60.17552095198985,manager,133032.97019021816
2.061603904263116,24.794772166338305,technical,96849.39049150632
2.8230643745909973,23.215165561763747,technical,93062.031209326
3.591031514797105,61.197245292835845,technical,112352.68804093389
3.3061320692653786,55.448181533601655,technical,122766.71145841928
2.8761969289011917,77.00577781988538,manager,128598.42241990431
1.7611088614290789,37.92131038192689,technical,101988.07533889748
2.202456135134817,30.249821135049075,technical,101606.23742334371
1.6643468619010848,53.81638316442529,manager,127904.50414111326
2.165157840795675,46.85875420794596,technical,105594.99505457653
1.273367595876165,23.30308463747893,technical,99006.33946305442
3.276326235957365,52.596215639142024,technical,114335.39681688813
3.1506215985723913,52.54255131940868,technical,105406.67330396154
4.4477488055266905,55.27709172718147,manager,111723.45599620315
4.6896143632864815,57.718028052349815,technical,112106.48338932749
2.000102768007592,21.566578399075656,technical,104883.48871543135
3.4008024038166984,57.25408045922124,technical,118971.32649143887
1.3166207717830354,46.11966299713793,technical,104831.3623869959
2.2348920031326043,39.16792806571232,manager,111600.65718629002
2.9405378300737715,48.421766608909905,technical,108431.16907926164
4.039359126753351,69.09638376696753,technical,110719.57096459602
3.994130946539749,53.35480071331172,manager,111040.15793792893
4.092771824507259,39.65839280643158,manager,108462.35967111544
3.8439910789739327,47.17109677910406,manager,112002.48011325738
2.9326701136681383,77.71773502140772,manager,128837.6995443991
2.5087554551799296,27.760454005585032,technical,96599.5728513831
3.07265902687974,29.08977036415284,technical,99466.43048780515
3.99041601857046,69.73535697649689,manager,123644.01601517638
3.7091737978253407,47.33793637741898,manager,119036.74858524752
3.5566941516691024,83.74495474557897,technical,129785.54443034524
1.916728392022032,33.292605189223906,manager,102700.40655442807
2.7258754128364373,59.009972090435966,manager,123319.14756227739
2.8561062310665477,51.42021562711968,technical,105939.19719753887
3.656706152660095,36.89028181984739,technical,105490.2419731521
2.5710911135838743,0.0,manager,87798.18212988124
1.3483556128014818,30.541622149179396,technical,101105.63475512524
3.31907319667574,32.95471027479087,manager,101436.07998432615
3.733341079426912,50.59858656165899,technical,109047.20020016331
1.2299750321444165,26.500323472243355,technical,98097.89313797059
2.9244721480725997,25.63680062301004,manager,103135.13458134621
2.176022352472549,44.16060190683292,manager,110637.15606238296
0.7176689662535951,31.278472807482434,technical,107019.8894188599
2.8900023732193305,27.758819364603372,technical,101776.19491878586
3.5021090875587566,56.4498586083072,technical,112094.24653301112
2.676756522490232,68.05703571004972,manager,129098.45435036083
3.452808388606881,41.07967868824228,technical,98242.98128096301
3.2462277734019382,44.04713448680202,manager,117524.66706010296
2.3726696378381518,39.618493403506925,technical,100196.8951305137
2.1540987623155368,38.911735658597095,technical,105675.56314442222
2.049901994380245,50.86213458328386,manager,113884.0104714813
1.656605694265172,57.19545809092215,manager,121568.63748383799
2.3536701498290737,44.982905509234115,technical,107604.79942715168
2.0679173202631222,36.65950032227293,manager,113331.8120352207
4.297104746877567,56.78493061226554,technical,123499.39848371875
3.881608597222317,41.25715911923816,manager,107187.14675639174
2.469080951199496,57.757640464717646,manager,118309.77191814344
2.818144523255331,39.391906306611894,technical,105863.3645771578
3.0207633615183083,58.422544558501045,manager,114254.52622672937
4.046168805455085,55.62503822706878,technical,111315.26998759212
3.11697599982998,43.97594613940135,manager,110385.95278159226
4.020593237043596,74.08237750849,technical,116337.59817452791
1.9992540558612892,37.80307643779491,technical,110911.51092959623
2.4392404080921075,47.37681315529853,technical,113814.6976184939
2.8277292669300578,54.67229819839074,technical,116818.50036734312
2.493154473680512,39.28793649794451,technical,103820.30776420256
2.573964931181216,21.17539392124531,technical,98863.57622900956
2.3095240331372984,47.19761433203245,technical,114497.32565486192
3.5579132397854365,63.716684504347455,technical,108760.6480485689
3.958743153544274,39.96417460197199,manager,106164.62991148254
3.5310114273994246,27.817743744613853,manager,102801.53785704168
2.9234351188611623,57.040187080776604,manager,111886.31800176068
